[146月2026 15:34:56.522] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=south,variant=55,waterlogged=true'
[146月2026 15:34:56.522] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=south,variant=14,waterlogged=true'
[146月2026 15:34:56.522] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=east,variant=16,waterlogged=false'
[146月2026 15:34:56.522] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=south,variant=30,waterlogged=true'
[146月2026 15:34:56.522] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=east,variant=60,waterlogged=true'
[146月2026 15:34:56.522] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=south,variant=56,waterlogged=true'
[146月2026 15:34:56.522] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=west,variant=50,waterlogged=false'
[146月2026 15:34:56.522] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=west,variant=23,waterlogged=false'
[146月2026 15:34:56.522] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=west,variant=30,waterlogged=false'
[146月2026 15:34:56.522] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=north,variant=54,waterlogged=false'
[146月2026 15:34:56.522] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=south,variant=7,waterlogged=false'
[146月2026 15:34:56.522] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=south,variant=36,waterlogged=true'
[146月2026 15:34:56.522] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=south,variant=51,waterlogged=false'
[146月2026 15:34:56.522] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=east,variant=59,waterlogged=true'
[146月2026 15:34:56.522] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=south,variant=59,waterlogged=true'
[146月2026 15:34:56.522] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=south,variant=31,waterlogged=false'
[146月2026 15:34:56.523] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=west,variant=25,waterlogged=false'
[146月2026 15:34:56.523] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=east,variant=28,waterlogged=true'
[146月2026 15:34:56.523] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=west,variant=58,waterlogged=true'
[146月2026 15:34:56.523] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=north,variant=59,waterlogged=false'
[146月2026 15:34:56.523] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=west,variant=32,waterlogged=true'
[146月2026 15:34:56.523] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=west,variant=9,waterlogged=true'
[146月2026 15:34:56.523] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=west,variant=18,waterlogged=false'
[146月2026 15:34:56.523] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=south,variant=9,waterlogged=true'
[146月2026 15:34:56.523] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=east,variant=41,waterlogged=false'
[146月2026 15:34:56.523] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=south,variant=50,waterlogged=false'
[146月2026 15:34:56.523] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=north,variant=30,waterlogged=true'
[146月2026 15:34:56.523] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=north,variant=14,waterlogged=true'
[146月2026 15:34:56.523] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=east,variant=47,waterlogged=true'
[146月2026 15:34:56.523] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=north,variant=47,waterlogged=false'
[146月2026 15:34:56.523] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=north,variant=39,waterlogged=true'
[146月2026 15:34:56.523] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=south,variant=23,waterlogged=false'
[146月2026 15:34:56.523] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=south,variant=63,waterlogged=false'
[146月2026 15:34:56.523] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=east,variant=50,waterlogged=true'
[146月2026 15:34:56.523] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=west,variant=13,waterlogged=true'
[146月2026 15:34:56.523] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=east,variant=63,waterlogged=true'
[146月2026 15:34:56.523] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=west,variant=26,waterlogged=true'
[146月2026 15:34:56.523] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=west,variant=17,waterlogged=false'
[146月2026 15:34:56.523] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=west,variant=31,waterlogged=false'
[146月2026 15:34:56.523] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=west,variant=57,waterlogged=false'
[146月2026 15:34:56.523] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=south,variant=40,waterlogged=true'
[146月2026 15:34:56.523] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=west,variant=58,waterlogged=false'
[146月2026 15:34:56.523] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=north,variant=20,waterlogged=false'
[146月2026 15:34:56.523] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=west,variant=23,waterlogged=true'
[146月2026 15:34:56.523] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=south,variant=24,waterlogged=false'
[146月2026 15:34:56.523] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=north,variant=46,waterlogged=false'
[146月2026 15:34:56.523] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=east,variant=37,waterlogged=true'
[146月2026 15:34:56.523] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=south,variant=11,waterlogged=true'
[146月2026 15:34:56.523] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=south,variant=24,waterlogged=true'
[146月2026 15:34:56.523] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=east,variant=42,waterlogged=false'
[146月2026 15:34:56.523] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=north,variant=20,waterlogged=true'
[146月2026 15:34:56.523] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=east,variant=28,waterlogged=false'
[146月2026 15:34:56.523] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=north,variant=36,waterlogged=true'
[146月2026 15:34:56.523] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=south,variant=17,waterlogged=false'
[146月2026 15:34:56.523] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=south,variant=37,waterlogged=false'
[146月2026 15:34:56.523] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=north,variant=8,waterlogged=true'
[146月2026 15:34:56.523] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=west,variant=42,waterlogged=true'
[146月2026 15:34:56.523] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=east,variant=18,waterlogged=true'
[146月2026 15:34:56.523] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=east,variant=34,waterlogged=true'
[146月2026 15:34:56.523] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=north,variant=52,waterlogged=true'
[146月2026 15:34:56.523] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=north,variant=55,waterlogged=true'
[146月2026 15:34:56.523] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=west,variant=24,waterlogged=false'
[146月2026 15:34:56.523] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=west,variant=48,waterlogged=true'
[146月2026 15:34:56.523] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=south,variant=10,waterlogged=false'
[146月2026 15:34:56.523] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=south,variant=62,waterlogged=true'
[146月2026 15:34:56.523] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=north,variant=13,waterlogged=false'
[146月2026 15:34:56.523] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=east,variant=12,waterlogged=true'
[146月2026 15:34:56.523] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=west,variant=44,waterlogged=false'
[146月2026 15:34:56.524] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=south,variant=57,waterlogged=false'
[146月2026 15:34:56.524] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=north,variant=53,waterlogged=false'
[146月2026 15:34:56.524] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=south,variant=46,waterlogged=true'
[146月2026 15:34:56.524] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=north,variant=33,waterlogged=false'
[146月2026 15:34:56.524] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=south,variant=49,waterlogged=true'
[146月2026 15:34:56.524] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=west,variant=45,waterlogged=true'
[146月2026 15:34:56.524] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=east,variant=15,waterlogged=false'
[146月2026 15:34:56.524] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=east,variant=55,waterlogged=false'
[146月2026 15:34:56.524] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=east,variant=8,waterlogged=false'
[146月2026 15:34:56.524] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=east,variant=15,waterlogged=true'
[146月2026 15:34:56.524] [Worker-ResourceReload-11/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=east,variant=35,waterlogged=false'
[146月2026 15:34:56.940] [Worker-ResourceReload-12/ERROR] [Veil/]: Failed to load icon for pack: mod/libipn
java.lang.IllegalArgumentException: Illegal segment libIPN-logo.png in path [assets, libipn, libIPN-logo.png]
	at TRANSFORMER/minecraft@1.21.1/net.minecraft.FileUtil.validatePath(FileUtil.java:179) ~[client-1.21.1-20240808.144430-srg.jar%23337!/:?]
	at TRANSFORMER/minecraft@1.21.1/net.minecraft.server.packs.PathPackResources.getRootResource(PathPackResources.java:43) ~[client-1.21.1-20240808.144430-srg.jar%23337!/:?]
	at TRANSFORMER/minecraft@1.21.1/net.minecraft.server.packs.PathPackResources.veil$getIcon(PathPackResources.java:610) ~[client-1.21.1-20240808.144430-srg.jar%23337!/:?]
	at TRANSFORMER/veil@4.0.0/foundry.veil.impl.resource.VeilResourceManagerImpl.lambda$reloadClient$5(VeilResourceManagerImpl.java:177) ~[veil-neoforge-1.21.1-4.0.0.jar%23602!/:4.0.0]
	at java.base/java.util.stream.ForEachOps$ForEachOp$OfRef.accept(ForEachOps.java:184) ~[?:?]
	at java.base/java.util.stream.Streams$StreamBuilderImpl.forEachRemaining(Streams.java:411) ~[?:?]
	at java.base/java.util.stream.ReferencePipeline$Head.forEach(ReferencePipeline.java:762) ~[?:?]
	at java.base/java.util.stream.ReferencePipeline$7$1.accept(ReferencePipeline.java:276) ~[?:?]
	at java.base/java.util.AbstractList$RandomAccessSpliterator.forEachRemaining(AbstractList.java:722) ~[?:?]
	at java.base/java.util.stream.AbstractPipeline.copyInto(AbstractPipeline.java:509) ~[?:?]
	at java.base/java.util.stream.AbstractPipeline.wrapAndCopyInto(AbstractPipeline.java:499) ~[?:?]
	at java.base/java.util.stream.ForEachOps$ForEachOp.evaluateSequential(ForEachOps.java:151) ~[?:?]
	at java.base/java.util.stream.ForEachOps$ForEachOp$OfRef.evaluateSequential(ForEachOps.java:174) ~[?:?]
	at java.base/java.util.stream.AbstractPipeline.evaluate(AbstractPipeline.java:234) ~[?:?]
	at java.base/java.util.stream.ReferencePipeline.forEach(ReferencePipeline.java:596) ~[?:?]
	at TRANSFORMER/veil@4.0.0/foundry.veil.impl.resource.VeilResourceManagerImpl.lambda$reloadClient$6(VeilResourceManagerImpl.java:170) ~[veil-neoforge-1.21.1-4.0.0.jar%23602!/:4.0.0]
	at java.base/java.util.concurrent.CompletableFuture$AsyncSupply.run(CompletableFuture.java:1768) [?:?]
	at java.base/java.util.concurrent.CompletableFuture$AsyncSupply.exec(CompletableFuture.java:1760) [?:?]
	at java.base/java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:387) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1312) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1843) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1808) [?:?]
	at java.base/java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:188) [?:?]
[146月2026 15:34:57.135] [Worker-ResourceReload-12/ERROR] [Veil/]: Failed to load icon for pack: mod/createprism
java.lang.IllegalArgumentException: Illegal segment Prism.png in path [Prism.png]
	at TRANSFORMER/minecraft@1.21.1/net.minecraft.FileUtil.validatePath(FileUtil.java:179) ~[client-1.21.1-20240808.144430-srg.jar%23337!/:?]
	at TRANSFORMER/minecraft@1.21.1/net.minecraft.server.packs.PathPackResources.getRootResource(PathPackResources.java:43) ~[client-1.21.1-20240808.144430-srg.jar%23337!/:?]
	at TRANSFORMER/minecraft@1.21.1/net.minecraft.server.packs.PathPackResources.veil$getIcon(PathPackResources.java:610) ~[client-1.21.1-20240808.144430-srg.jar%23337!/:?]
	at TRANSFORMER/veil@4.0.0/foundry.veil.impl.resource.VeilResourceManagerImpl.lambda$reloadClient$5(VeilResourceManagerImpl.java:177) ~[veil-neoforge-1.21.1-4.0.0.jar%23602!/:4.0.0]
	at java.base/java.util.stream.ForEachOps$ForEachOp$OfRef.accept(ForEachOps.java:184) ~[?:?]
	at java.base/java.util.stream.Streams$StreamBuilderImpl.forEachRemaining(Streams.java:411) ~[?:?]
	at java.base/java.util.stream.ReferencePipeline$Head.forEach(ReferencePipeline.java:762) ~[?:?]
	at java.base/java.util.stream.ReferencePipeline$7$1.accept(ReferencePipeline.java:276) ~[?:?]
	at java.base/java.util.AbstractList$RandomAccessSpliterator.forEachRemaining(AbstractList.java:722) ~[?:?]
	at java.base/java.util.stream.AbstractPipeline.copyInto(AbstractPipeline.java:509) ~[?:?]
	at java.base/java.util.stream.AbstractPipeline.wrapAndCopyInto(AbstractPipeline.java:499) ~[?:?]
	at java.base/java.util.stream.ForEachOps$ForEachOp.evaluateSequential(ForEachOps.java:151) ~[?:?]
	at java.base/java.util.stream.ForEachOps$ForEachOp$OfRef.evaluateSequential(ForEachOps.java:174) ~[?:?]
	at java.base/java.util.stream.AbstractPipeline.evaluate(AbstractPipeline.java:234) ~[?:?]
	at java.base/java.util.stream.ReferencePipeline.forEach(ReferencePipeline.java:596) ~[?:?]
	at TRANSFORMER/veil@4.0.0/foundry.veil.impl.resource.VeilResourceManagerImpl.lambda$reloadClient$6(VeilResourceManagerImpl.java:170) ~[veil-neoforge-1.21.1-4.0.0.jar%23602!/:4.0.0]
	at java.base/java.util.concurrent.CompletableFuture$AsyncSupply.run(CompletableFuture.java:1768) [?:?]
	at java.base/java.util.concurrent.CompletableFuture$AsyncSupply.exec(CompletableFuture.java:1760) [?:?]
	at java.base/java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:387) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1312) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1843) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1808) [?:?]
	at java.base/java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:188) [?:?]
[146月2026 15:34:58.592] [Worker-ResourceReload-5/INFO] [xaero.map.WorldMap/]: Loading Xaero's World Map - Stage 1/2
[146月2026 15:34:58.678] [Worker-ResourceReload-5/INFO] [voicechat/]: [voicechat] Initializing Opus
[146月2026 15:34:58.687] [Worker-ResourceReload-5/INFO] [voicechat/]: [voicechat] Successfully initialized Opus
[146月2026 15:34:58.687] [Worker-ResourceReload-5/INFO] [voicechat/]: [voicechat] Initializing RNNoise
[146月2026 15:34:58.695] [Worker-ResourceReload-5/INFO] [voicechat/]: [voicechat] Successfully initialized RNNoise
[146月2026 15:34:58.696] [Worker-ResourceReload-5/INFO] [voicechat/]: [voicechat] Initializing Speex
[146月2026 15:34:58.701] [Worker-ResourceReload-5/INFO] [voicechat/]: [voicechat] Successfully initialized Speex
